index,DateTime,data,time,open,high,low,close,pctchange,name,chinese
71,71,2022/5/23,1130,1773.99,1776.75,1773.33,1776.75,0.001550169,600519,贵州茅台
72,72,2022/5/23,1305,1774.01,1777.95,1772.3,1775,-0.000984944,600519,贵州茅台
73,73,2022/5/23,1310,1774.37,1776.95,1772.36,1776.95,0.001098592,600519,贵州茅台
74,74,2022/5/23,1315,1777,1777.86,1774,1775,-0.001097386,600519,贵州茅台
75,75,2022/5/23,1320,1775,1777,1773.99,1775.25,0.000140845,600519,贵州茅台
76,76,2022/5/23,1325,1775.4,1783,1775.25,1782.64,0.004162794,600519,贵州茅台
77,77,2022/5/23,1330,1782.83,1785.02,1780.01,1782.8,8.98E-05,600519,贵州茅台
78,78,2022/5/23,1335,1782.8,1784.9,1780.12,1781.9,-0.000504824,600519,贵州茅台
79,79,2022/5/23,1340,1781,1781.9,1778.01,1778.11,-0.002126943,600519,贵州茅台
80,80,2022/5/23,1345,1778.01,1779.13,1777.11,1778,-6.19E-05,600519,贵州茅台
81,81,2022/5/23,1350,1777.2,1782.21,1777,1782.21,0.002367829,600519,贵州茅台
82,82,2022/5/23,1355,1783.05,1783.45,1780,1783,0.00044327,600519,贵州茅台
83,83,2022/5/23,1400,1783.34,1785,1780.37,1781.08,-0.001076837,600519,贵州茅台
84,84,2022/5/23,1405,1782.35,1783.95,1780,1780.17,-0.000510926,600519,贵州茅台
85,85,2022/5/23,1410,1780.15,1780.15,1777.77,1777.91,-0.001269542,600519,贵州茅台
86,86,2022/5/23,1415,1777.91,1779,1775,1777.9,-5.62E-06,600519,贵州茅台
87,87,2022/5/23,1420,1777.9,1779.91,1775,1779.03,0.000635581,600519,贵州茅台
88,88,2022/5/23,1425,1779.03,1784.79,1777.77,1784.79,0.003237719,600519,贵州茅台
89,89,2022/5/23,1430,1782.29,1784.66,1779.04,1783.43,-0.000761994,600519,贵州茅台
90,90,2022/5/23,1435,1783.43,1783.44,1779,1779.29,-0.002321369,600519,贵州茅台
91,91,2022/5/23,1440,1779.08,1781.52,1778,1780,0.000399036,600519,贵州茅台
92,92,2022/5/23,1445,1780.01,1782.49,1779,1781,0.000561798,600519,贵州茅台
93,93,2022/5/23,1450,1782.5,1783.89,1781.01,1783.45,0.001375632,600519,贵州茅台
94,94,2022/5/23,1455,1783.4,1783.41,1780.01,1781,-0.001373742,600519,贵州茅台
95,95,2022/5/23,1500,1781,1781.98,1781,1781,0,600519,贵州茅台
96,96,2022/5/24,935,1786,1787,1765.08,1766.06,-0.008388546,600519,贵州茅台
97,97,2022/5/24,940,1767.52,1769,1765,1765.03,-0.000583219,600519,贵州茅台
98,98,2022/5/24,945,1765.03,1770.47,1761.68,1762.3,-0.001546716,600519,贵州茅台
99,99,2022/5/24,950,1761.71,1763.1,1760,1763.1,0.000453952,600519,贵州茅台
100,100,2022/5/24,955,1765,1765.54,1760,1764.78,0.000952867,600519,贵州茅台
101,101,2022/5/24,1000,1765.5,1769.98,1762,1763.18,-0.000906629,600519,贵州茅台
102,102,2022/5/24,1005,1763,1769.44,1763,1765.1,0.001088942,600519,贵州茅台
103,103,2022/5/24,1010,1767.9,1769.98,1765.25,1769.5,0.002492777,600519,贵州茅台
104,104,2022/5/24,1015,1766.55,1771.99,1766.37,1770.03,0.00029952,600519,贵州茅台
105,105,2022/5/24,1020,1770.03,1772.88,1764,1764,-0.003406722,600519,贵州茅台
106,106,2022/5/24,1025,1764,1769,1763.82,1765.51,0.000856009,600519,贵州茅台
107,107,2022/5/24,1030,1768.55,1768.55,1764.1,1765.44,-3.96E-05,600519,贵州茅台
108,108,2022/5/24,1035,1764.51,1767.07,1762.1,1763.7,-0.00098559,600519,贵州茅台
109,109,2022/5/24,1040,1763.51,1768,1763,1763,-0.000396893,600519,贵州茅台
110,110,2022/5/24,1045,1763,1763,1761,1762.5,-0.000283607,600519,贵州茅台
111,111,2022/5/24,1050,1762.85,1766.78,1762.5,1765.01,0.001424113,600519,贵州茅台
112,112,2022/5/24,1055,1765.9,1766.68,1765.02,1765.49,0.000271953,600519,贵州茅台
113,113,2022/5/24,1100,1765,1765.48,1761.06,1762,-0.001976788,600519,贵州茅台
114,114,2022/5/24,1105,1762,1764.87,1762,1762.54,0.00030647,600519,贵州茅台
115,115,2022/5/24,1110,1762.53,1766.78,1762.53,1765.2,0.001509186,600519,贵州茅台
116,116,2022/5/24,1115,1765.21,1767,1765.21,1766.3,0.000623159,600519,贵州茅台
117,117,2022/5/24,1120,1767,1768.06,1766.51,1766.51,0.000118893,600519,贵州茅台
118,118,2022/5/24,1125,1767.3,1767.3,1762.09,1762.5,-0.002270013,600519,贵州茅台
119,119,2022/5/24,1130,1762.5,1766.25,1761.59,1766.25,0.00212766,600519,贵州茅台
120,120,2022/5/24,1305,1764.62,1764.62,1760.11,1762.89,-0.001902335,600519,贵州茅台
121,121,2022/5/24,1310,1762.6,1764.3,1762,1764.3,0.000799823,600519,贵州茅台
122,122,2022/5/24,1315,1762.62,1765.19,1762.62,1765.19,0.000504449,600519,贵州茅台
123,123,2022/5/24,1320,1763.59,1768.87,1763.59,1768.85,0.002073431,600519,贵州茅台
124,124,2022/5/24,1325,1768.88,1769,1765.09,1767,-0.001045877,600519,贵州茅台
125,125,2022/5/24,1330,1768,1768.48,1766,1766.99,-5.66E-06,600519,贵州茅台
126,126,2022/5/24,1335,1766.99,1768.39,1766.01,1766.01,-0.000554615,600519,贵州茅台
127,127,2022/5/24,1340,1766.01,1766.99,1763.28,1766.99,0.000554923,600519,贵州茅台
128,128,2022/5/24,1345,1765.8,1767.93,1765.01,1765.99,-0.000565934,600519,贵州茅台
129,129,2022/5/24,1350,1765.99,1768.65,1765.99,1768,0.001138172,600519,贵州茅台
130,130,2022/5/24,1355,1768.47,1768.65,1765.41,1766.19,-0.001023756,600519,贵州茅台
131,131,2022/5/24,1400,1765.69,1767.93,1765.42,1765.7,-0.000277433,600519,贵州茅台
132,132,2022/5/24,1405,1767.8,1768.35,1765.01,1768.08,0.001347907,600519,贵州茅台
133,133,2022/5/24,1410,1768.04,1768.2,1765,1765.01,-0.001736347,600519,贵州茅台
134,134,2022/5/24,1415,1766.7,1768.48,1765.5,1766.1,0.00061756,600519,贵州茅台
135,135,2022/5/24,1420,1768,1768.45,1766.1,1767.01,0.00051526,600519,贵州茅台
136,136,2022/5/24,1425,1768.16,1768.5,1766.1,1767,-5.66E-06,600519,贵州茅台
137,137,2022/5/24,1430,1767.9,1768.68,1765.02,1765.4,-0.00090549,600519,贵州茅台
138,138,2022/5/24,1435,1767.99,1767.99,1762.14,1762.86,-0.001438767,600519,贵州茅台
139,139,2022/5/24,1440,1762.86,1765.3,1755.79,1755.99,-0.003897076,600519,贵州茅台
140,140,2022/5/24,1445,1755.79,1761.89,1755.5,1759.8,0.002169716,600519,贵州茅台
141,141,2022/5/24,1450,1759.76,1759.99,1756.7,1758.81,-0.000562564,600519,贵州茅台
142,142,2022/5/24,1455,1758.82,1760.99,1757.5,1759.96,0.000653851,600519,贵州茅台
143,143,2022/5/24,1500,1759.97,1761.5,1759.97,1760,2.27E-05,600519,贵州茅台
144,144,2022/5/25,935,1765.27,1766.9,1758.09,1761.92,0.001090909,600519,贵州茅台
145,145,2022/5/25,940,1761.92,1772,1761.51,1768.89,0.003955912,600519,贵州茅台
146,146,2022/5/25,945,1768.01,1769.87,1762.6,1764.95,-0.002227386,600519,贵州茅台
147,147,2022/5/25,950,1763.5,1765.85,1761.03,1764.58,-0.000209638,600519,贵州茅台
148,148,2022/5/25,955,1764.62,1765,1762.69,1763.28,-0.000736719,600519,贵州茅台
149,149,2022/5/25,1000,1763.3,1764.4,1760.08,1761,-0.001293045,600519,贵州茅台
150,150,2022/5/25,1005,1760.1,1762.43,1759.44,1760.89,-6.25E-05,600519,贵州茅台
151,151,2022/5/25,1010,1760.92,1760.92,1755.05,1757.56,-0.001891089,600519,贵州茅台
152,152,2022/5/25,1015,1757.98,1759.9,1755,1755,-0.001456565,600519,贵州茅台
153,153,2022/5/25,1020,1755,1758.75,1754,1757.04,0.001162393,600519,贵州茅台
154,154,2022/5/25,1025,1757.04,1757.6,1754.93,1755.5,-0.000876474,600519,贵州茅台
155,155,2022/5/25,1030,1755.5,1757,1755.5,1756.78,0.000729137,600519,贵州茅台
156,156,2022/5/25,1035,1756.89,1758.9,1755.16,1755.2,-0.000899373,600519,贵州茅台
157,157,2022/5/25,1040,1755.21,1757,1755.21,1756.04,0.000478578,600519,贵州茅台
158,158,2022/5/25,1045,1756.04,1756.04,1752,1752.09,-0.002249379,600519,贵州茅台
159,159,2022/5/25,1050,1752.09,1756.04,1751.99,1755.89,0.002168838,600519,贵州茅台
160,160,2022/5/25,1055,1756,1756.03,1753.37,1753.38,-0.001429475,600519,贵州茅台
161,161,2022/5/25,1100,1753.36,1755.82,1753.3,1753.52,7.98E-05,600519,贵州茅台
162,162,2022/5/25,1105,1753.53,1753.86,1751.98,1753.27,-0.00014257,600519,贵州茅台
163,163,2022/5/25,1110,1753.24,1755.27,1753,1755.2,0.0011008,600519,贵州茅台
164,164,2022/5/25,1115,1755.05,1757,1755,1755.21,5.70E-06,600519,贵州茅台
165,165,2022/5/25,1120,1755.25,1756.68,1755.25,1756.38,0.000666587,600519,贵州茅台
166,166,2022/5/25,1125,1756.44,1756.46,1752.6,1753,-0.001924413,600519,贵州茅台
167,167,2022/5/25,1130,1752.35,1757,1752,1754,0.000570451,600519,贵州茅台
168,168,2022/5/25,1305,1753.22,1756,1752.01,1752.2,-0.001026226,600519,贵州茅台
169,169,2022/5/25,1310,1752.2,1754.01,1751.55,1752.63,0.000245406,600519,贵州茅台
170,170,2022/5/25,1315,1752.5,1752.5,1750.16,1750.7,-0.001101202,600519,贵州茅台
171,171,2022/5/25,1320,1750.71,1754.01,1750.68,1754.01,0.001890672,600519,贵州茅台
172,172,2022/5/25,1325,1753.6,1753.6,1751.17,1751.2,-0.001602043,600519,贵州茅台
173,173,2022/5/25,1330,1751.16,1751.16,1750.01,1750.09,-0.000633851,600519,贵州茅台
174,174,2022/5/25,1335,1750,1750,1747,1748.85,-0.000708535,600519,贵州茅台
175,175,2022/5/25,1340,1747.66,1748.39,1747.05,1747.5,-0.000771936,600519,贵州茅台
176,176,2022/5/25,1345,1748,1750.09,1747.2,1749.64,0.001224607,600519,贵州茅台
177,177,2022/5/25,1350,1749.64,1750.08,1748,1748,-0.000937336,600519,贵州茅台
178,178,2022/5/25,1355,1748.1,1748.69,1747.72,1747.91,-5.15E-05,600519,贵州茅台
179,179,2022/5/25,1400,1747.97,1749.96,1747.82,1748.83,0.000526343,600519,贵州茅台
180,180,2022/5/25,1405,1749.43,1754,1748.83,1753.9,0.002899081,600519,贵州茅台
181,181,2022/5/25,1410,1753.9,1753.9,1750.01,1751.1,-0.001596442,600519,贵州茅台
182,182,2022/5/25,1415,1751,1752.69,1751,1751.13,1.71E-05,600519,贵州茅台
183,183,2022/5/25,1420,1751.32,1752.8,1750,1750.29,-0.00047969,600519,贵州茅台
184,184,2022/5/25,1425,1750.02,1750.88,1749.16,1749.2,-0.000622754,600519,贵州茅台
185,185,2022/5/25,1430,1749.1,1749.99,1749.01,1749.08,-6.86E-05,600519,贵州茅台
186,186,2022/5/25,1435,1749.08,1750.15,1749.01,1749.78,0.00040021,600519,贵州茅台
187,187,2022/5/25,1440,1749.66,1750.06,1749,1749.01,-0.000440055,600519,贵州茅台
188,188,2022/5/25,1445,1749.04,1749.1,1748.08,1748.69,-0.000182961,600519,贵州茅台
189,189,2022/5/25,1450,1748.69,1752.44,1748.5,1751.91,0.001841378,600519,贵州茅台
190,190,2022/5/25,1455,1752.48,1756.51,1751.78,1756.51,0.002625706,600519,贵州茅台
191,191,2022/5/25,1500,1755.99,1756.95,1754.01,1755.51,-0.000569311,600519,贵州茅台
192,192,2022/5/26,935,1761,1761,1752.05,1752.05,-0.001970937,600519,贵州茅台
193,193,2022/5/26,940,1752,1752,1742.9,1743,-0.005165378,600519,贵州茅台
194,194,2022/5/26,945,1742.9,1748.36,1742,1746.98,0.002283419,600519,贵州茅台
195,195,2022/5/26,950,1746.95,1746.95,1742.62,1744.05,-0.00167718,600519,贵州茅台
196,196,2022/5/26,955,1745.06,1748.88,1742.83,1744.89,0.000481638,600519,贵州茅台
197,197,2022/5/26,1000,1743.05,1743.1,1737.02,1737.82,-0.004051831,600519,贵州茅台
198,198,2022/5/26,1005,1737.2,1739.71,1737.2,1738.65,0.00047761,600519,贵州茅台
199,199,2022/5/26,1010,1738.65,1742.93,1738.05,1739.37,0.000414114,600519,贵州茅台
200,200,2022/5/26,1015,1740.1,1742.93,1733,1733.34,-0.003466772,600519,贵州茅台
201,201,2022/5/26,1020,1733.34,1738.99,1733.12,1736.13,0.001609609,600519,贵州茅台
202,202,2022/5/26,1025,1736.13,1738.8,1733.38,1733.4,-0.001572463,600519,贵州茅台
203,203,2022/5/26,1030,1733.38,1736.5,1730,1732.47,-0.000536518,600519,贵州茅台
204,204,2022/5/26,1035,1732.9,1737.98,1732,1737,0.002614764,600519,贵州茅台
205,205,2022/5/26,1040,1737.95,1739.87,1735,1735.5,-0.000863558,600519,贵州茅台
206,206,2022/5/26,1045,1736,1737.16,1734,1734.58,-0.000530107,600519,贵州茅台
207,207,2022/5/26,1050,1734.3,1734.65,1730,1730.99,-0.002069665,600519,贵州茅台
208,208,2022/5/26,1055,1730.99,1736.75,1730.99,1734.42,0.001981525,600519,贵州茅台
209,209,2022/5/26,1100,1734.34,1736.82,1734,1734,-0.000242156,600519,贵州茅台
210,210,2022/5/26,1105,1734.71,1734.98,1731.63,1734.57,0.00032872,600519,贵州茅台
211,211,2022/5/26,1110,1734.02,1734.64,1732.69,1732.69,-0.001083842,600519,贵州茅台
212,212,2022/5/26,1115,1732.7,1735,1732.5,1732.8,6.35E-05,600519,贵州茅台
213,213,2022/5/26,1120,1732.81,1736.98,1732.78,1735.49,0.001552401,600519,贵州茅台
214,214,2022/5/26,1125,1733.54,1753.97,1733.54,1749.95,0.008331941,600519,贵州茅台
215,215,2022/5/26,1130,1752,1757.52,1749.94,1757.52,0.004325838,600519,贵州茅台
216,216,2022/5/26,1305,1758.89,1759.95,1753.08,1755.2,-0.001320042,600519,贵州茅台
217,217,2022/5/26,1310,1755.2,1756,1753.11,1753.48,-0.000979945,600519,贵州茅台
218,218,2022/5/26,1315,1753.8,1753.8,1748,1748.01,-0.003119511,600519,贵州茅台
219,219,2022/5/26,1320,1748,1748,1745.34,1746.5,-0.000863839,600519,贵州茅台
220,220,2022/5/26,1325,1746.51,1746.99,1746.01,1746.72,0.000125966,600519,贵州茅台
221,221,2022/5/26,1330,1746.99,1746.99,1745.11,1745.57,-0.000658377,600519,贵州茅台
222,222,2022/5/26,1335,1745.15,1748,1745.15,1747.1,0.000876505,600519,贵州茅台
223,223,2022/5/26,1340,1747.98,1751,1745.91,1746,-0.000629615,600519,贵州茅台
224,224,2022/5/26,1345,1746.04,1746.1,1741.13,1741.9,-0.002348225,600519,贵州茅台
225,225,2022/5/26,1350,1741.5,1743.5,1741.22,1742.61,0.000407601,600519,贵州茅台
226,226,2022/5/26,1355,1742.61,1742.61,1736.64,1739.15,-0.001985527,600519,贵州茅台
227,227,2022/5/26,1400,1739.15,1740.14,1738,1738,-0.000661243,600519,贵州茅台
228,228,2022/5/26,1405,1738,1739.32,1736.6,1736.6,-0.000805524,600519,贵州茅台
229,229,2022/5/26,1410,1736.48,1736.88,1735.11,1735.64,-0.000552804,600519,贵州茅台
230,230,2022/5/26,1415,1735.23,1737.11,1735.23,1737.01,0.000789334,600519,贵州茅台
231,231,2022/5/26,1420,1737,1737.96,1736.01,1737,-5.76E-06,600519,贵州茅台
232,232,2022/5/26,1425,1737.58,1739.96,1736.61,1738.41,0.000811744,600519,贵州茅台
233,233,2022/5/26,1430,1737.83,1742.27,1737.05,1738.8,0.000224343,600519,贵州茅台
234,234,2022/5/26,1435,1738.5,1741.21,1738.5,1739.74,0.000540603,600519,贵州茅台
235,235,2022/5/26,1440,1739.74,1742.27,1739.37,1741.01,0.000729994,600519,贵州茅台
236,236,2022/5/26,1445,1742.27,1742.49,1741.11,1741.13,6.89E-05,600519,贵州茅台
237,237,2022/5/26,1450,1741.12,1743.01,1741.12,1742.39,0.000723668,600519,贵州茅台
238,238,2022/5/26,1455,1742.39,1744,1742,1743.32,0.00053375,600519,贵州茅台
239,239,2022/5/26,1500,1743,1743.8,1742.01,1742.8,-0.000298281,600519,贵州茅台
240,240,2022/5/27,935,1759.99,1776.38,1755.01,1773.17,0.017425981,600519,贵州茅台
241,241,2022/5/27,940,1775,1778,1771.2,1775,0.00103205,600519,贵州茅台
242,242,2022/5/27,945,1775.01,1780,1770.01,1770.03,-0.0028,600519,贵州茅台
243,243,2022/5/27,950,1770.07,1775,1770.07,1771.03,0.000564962,600519,贵州茅台
244,244,2022/5/27,955,1770.96,1775,1765.19,1766,-0.002840155,600519,贵州茅台
245,245,2022/5/27,1000,1766.11,1770,1765.11,1765.22,-0.000441676,600519,贵州茅台
246,246,2022/5/27,1005,1765.61,1771,1763.8,1771,0.003274379,600519,贵州茅台
247,247,2022/5/27,1010,1771,1773.8,1766.99,1770,-0.000564653,600519,贵州茅台
248,248,2022/5/27,1015,1770,1772,1766,1766.8,-0.00180791,600519,贵州茅台
249,249,2022/5/27,1020,1766.8,1769.57,1766,1766.51,-0.000164139,600519,贵州茅台
250,250,2022/5/27,1025,1766.5,1769,1765.88,1767.25,0.000418905,600519,贵州茅台
251,251,2022/5/27,1030,1767.22,1770,1767,1767,-0.000141463,600519,贵州茅台
252,252,2022/5/27,1035,1768.19,1768.8,1765,1765.01,-0.001126203,600519,贵州茅台
253,253,2022/5/27,1040,1765.1,1768.15,1762.91,1767.47,0.00139376,600519,贵州茅台
254,254,2022/5/27,1045,1765.95,1768,1765,1767.93,0.000260259,600519,贵州茅台
255,255,2022/5/27,1050,1767,1770,1765.92,1769.98,0.001159548,600519,贵州茅台
256,256,2022/5/27,1055,1769.9,1770,1765,1765,-0.002813591,600519,贵州茅台
257,257,2022/5/27,1100,1765.9,1768.18,1765,1765.1,5.67E-05,600519,贵州茅台
258,258,2022/5/27,1105,1765.12,1768.8,1764,1766.91,0.001025438,600519,贵州茅台
259,259,2022/5/27,1110,1766.91,1768.17,1764.9,1767.76,0.000481066,600519,贵州茅台
260,260,2022/5/27,1115,1767.44,1767.44,1763.01,1763.08,-0.002647418,600519,贵州茅台
261,261,2022/5/27,1120,1763.04,1767.7,1763.04,1764.55,0.000833768,600519,贵州茅台
262,262,2022/5/27,1125,1764.6,1767.98,1764.6,1767,0.001388456,600519,贵州茅台
263,263,2022/5/27,1130,1767,1767.88,1766.56,1767.47,0.000265988,600519,贵州茅台
264,264,2022/5/27,1305,1767.48,1767.99,1766.5,1767.99,0.000294206,600519,贵州茅台
265,265,2022/5/27,1310,1767.99,1770,1767.9,1769.83,0.00104073,600519,贵州茅台
266,266,2022/5/27,1315,1769.83,1770.12,1769,1769.5,-0.000186459,600519,贵州茅台
267,267,2022/5/27,1320,1769.6,1772,1768.52,1770.93,0.000808138,600519,贵州茅台
268,268,2022/5/27,1325,1770,1770,1763.01,1763.1,-0.004421406,600519,贵州茅台
269,269,2022/5/27,1330,1763.1,1767,1761.2,1761.22,-0.001066304,600519,贵州茅台
270,270,2022/5/27,1335,1761.15,1762.01,1759,1759.05,-0.0012321,600519,贵州茅台
271,271,2022/5/27,1340,1759.97,1760.49,1758.11,1759.95,0.00051164,600519,贵州茅台
272,272,2022/5/27,1345,1760,1761,1759.52,1760.12,9.66E-05,600519,贵州茅台
273,273,2022/5/27,1350,1761,1761,1759.82,1759.9,-0.000124991,600519,贵州茅台
274,274,2022/5/27,1355,1759.9,1761,1759.5,1759.5,-0.000227286,600519,贵州茅台
275,275,2022/5/27,1400,1759.43,1761,1759.09,1761,0.000852515,600519,贵州茅台
276,276,2022/5/27,1405,1760.87,1762,1760,1760.1,-0.000511073,600519,贵州茅台
277,277,2022/5/27,1410,1760.15,1760.15,1756,1758.05,-0.001164707,600519,贵州茅台
278,278,2022/5/27,1415,1758.05,1758.05,1756.01,1756.06,-0.001131936,600519,贵州茅台
279,279,2022/5/27,1420,1756.28,1756.29,1755.01,1755.91,-8.54E-05,600519,贵州茅台
280,280,2022/5/27,1425,1755.91,1756.1,1755.06,1755.12,-0.000449909,600519,贵州茅台
281,281,2022/5/27,1430,1755.12,1756.1,1755.12,1755.36,0.000136743,600519,贵州茅台
282,282,2022/5/27,1435,1755.36,1756.1,1755.13,1755.68,0.000182299,600519,贵州茅台
283,283,2022/5/27,1440,1755.68,1756,1754.01,1754.06,-0.000922719,600519,贵州茅台
284,284,2022/5/27,1445,1754.01,1754.12,1753.01,1753.03,-0.000587209,600519,贵州茅台
285,285,2022/5/27,1450,1753.08,1756,1753.02,1755.8,0.001580121,600519,贵州茅台
286,286,2022/5/27,1455,1755.98,1758.05,1755,1755.09,-0.000404374,600519,贵州茅台
287,287,2022/5/27,1500,1756.79,1756.79,1755.16,1755.16,3.99E-05,600519,贵州茅台
288,288,2022/5/30,935,1766,1775,1766,1770.94,0.008990633,600519,贵州茅台
289,289,2022/5/30,940,1771,1776.19,1770.49,1773,0.001163224,600519,贵州茅台
290,290,2022/5/30,945,1773.02,1779.5,1772,1779.16,0.003474337,600519,贵州茅台
291,291,2022/5/30,950,1779.34,1780,1774.11,1777,-0.001214056,600519,贵州茅台
292,292,2022/5/30,955,1776.92,1779.9,1775.66,1778,0.000562746,600519,贵州茅台
293,293,2022/5/30,1000,1778,1778,1772.45,1774.76,-0.001822272,600519,贵州茅台
294,294,2022/5/30,1005,1774.4,1774.4,1770.12,1770.25,-0.002541189,600519,贵州茅台
295,295,2022/5/30,1010,1770.87,1778,1770.28,1775.83,0.003152097,600519,贵州茅台
296,296,2022/5/30,1015,1775.83,1777,1774.86,1775.67,-9.01E-05,600519,贵州茅台
297,297,2022/5/30,1020,1775.79,1779.98,1775.79,1779.98,0.002427253,600519,贵州茅台
298,298,2022/5/30,1025,1779,1784.68,1778.92,1784.68,0.002640479,600519,贵州茅台
299,299,2022/5/30,1030,1784.68,1788,1781.01,1781.1,-0.002005962,600519,贵州茅台
300,300,2022/5/30,1035,1780.38,1783.31,1780.05,1781.9,0.000449161,600519,贵州茅台
301,301,2022/5/30,1040,1781.68,1782,1779,1779.84,-0.001156069,600519,贵州茅台
302,302,2022/5/30,1045,1780,1782.33,1777.77,1782.02,0.001224829,600519,贵州茅台
303,303,2022/5/30,1050,1782.33,1785.99,1781.96,1781.96,-3.37E-05,600519,贵州茅台
304,304,2022/5/30,1055,1782.12,1787.84,1782.05,1787.13,0.0029013,600519,贵州茅台
305,305,2022/5/30,1100,1787.13,1788,1785,1788,0.000486814,600519,贵州茅台
306,306,2022/5/30,1105,1787.79,1790,1787.79,1789.91,0.001068233,600519,贵州茅台
307,307,2022/5/30,1110,1789.96,1789.97,1786.96,1787,-0.00162578,600519,贵州茅台
308,308,2022/5/30,1115,1786.92,1786.92,1783,1786,-0.000559597,600519,贵州茅台
309,309,2022/5/30,1120,1786,1789.59,1785.99,1789.5,0.001959686,600519,贵州茅台
310,310,2022/5/30,1125,1789.17,1789.44,1785,1785.11,-0.002453199,600519,贵州茅台
311,311,2022/5/30,1130,1785.12,1785.12,1778.82,1779.99,-0.002868171,600519,贵州茅台
312,312,2022/5/30,1305,1779.9,1790.55,1779.55,1788.74,0.004915758,600519,贵州茅台
313,313,2022/5/30,1310,1788,1789,1785.64,1785.7,-0.00169952,600519,贵州茅台
314,314,2022/5/30,1315,1785.67,1788.02,1785.54,1787.38,0.000940808,600519,贵州茅台
315,315,2022/5/30,1320,1787.38,1787.59,1787,1787.46,4.48E-05,600519,贵州茅台
316,316,2022/5/30,1325,1787.45,1787.46,1783,1783.56,-0.002181867,600519,贵州茅台
317,317,2022/5/30,1330,1783.57,1783.57,1781.13,1781.96,-0.000897082,600519,贵州茅台
318,318,2022/5/30,1335,1781.95,1782.24,1781.24,1782.21,0.000140295,600519,贵州茅台
319,319,2022/5/30,1340,1782.21,1782.83,1782.21,1782.65,0.000246884,600519,贵州茅台
320,320,2022/5/30,1345,1782.64,1782.64,1781.42,1781.69,-0.000538524,600519,贵州茅台
321,321,2022/5/30,1350,1781.45,1781.68,1780,1780.05,-0.000920474,600519,贵州茅台
322,322,2022/5/30,1355,1780.11,1781.22,1776.66,1777.48,-0.00144378,600519,贵州茅台
323,323,2022/5/30,1400,1777.51,1779.36,1777.12,1778.99,0.000849517,600519,贵州茅台
324,324,2022/5/30,1405,1778.99,1780,1777.81,1778.76,-0.000129287,600519,贵州茅台
325,325,2022/5/30,1410,1778.77,1779.01,1777.21,1779,0.000134925,600519,贵州茅台
326,326,2022/5/30,1415,1779.01,1780.02,1778.26,1780,0.000562114,600519,贵州茅台
327,327,2022/5/30,1420,1780,1782.06,1779.78,1781.99,0.001117978,600519,贵州茅台
328,328,2022/5/30,1425,1781.99,1781.99,1778.94,1778.99,-0.001683511,600519,贵州茅台
329,329,2022/5/30,1430,1778.99,1778.99,1777.64,1778.97,-1.12E-05,600519,贵州茅台
330,330,2022/5/30,1435,1778.03,1779.76,1777.9,1778.12,-0.000477805,600519,贵州茅台
331,331,2022/5/30,1440,1778.11,1779,1778,1779,0.000494905,600519,贵州茅台
332,332,2022/5/30,1445,1778.2,1779,1776.59,1776.67,-0.001309725,600519,贵州茅台
333,333,2022/5/30,1450,1776.66,1778,1775.18,1777.82,0.000647278,600519,贵州茅台
334,334,2022/5/30,1455,1778.03,1778.81,1775.96,1776.41,-0.000793106,600519,贵州茅台
335,335,2022/5/30,1500,1776.46,1778.41,1776.42,1778.41,0.001125866,600519,贵州茅台
336,336,2022/5/31,935,1774.77,1784,1766.98,1784,0.003143257,600519,贵州茅台
337,337,2022/5/31,940,1781.14,1788,1777.44,1786.11,0.001182735,600519,贵州茅台
338,338,2022/5/31,945,1786.89,1804.65,1786.89,1799.06,0.007250393,600519,贵州茅台
339,339,2022/5/31,950,1799.42,1804,1791.17,1792.15,-0.003840895,600519,贵州茅台
340,340,2022/5/31,955,1792.43,1795,1789.06,1791,-0.000641687,600519,贵州茅台
341,341,2022/5/31,1000,1790,1791.6,1786.11,1786.11,-0.002730318,600519,贵州茅台
342,342,2022/5/31,1005,1786.41,1786.41,1783,1783,-0.001741214,600519,贵州茅台
343,343,2022/5/31,1010,1782.96,1784.8,1782.2,1784.79,0.001003926,600519,贵州茅台
344,344,2022/5/31,1015,1784.73,1788,1783.02,1786.85,0.001154197,600519,贵州茅台
345,345,2022/5/31,1020,1787.53,1789.5,1785.52,1787.5,0.000363769,600519,贵州茅台
346,346,2022/5/31,1025,1787.4,1790.36,1787,1788.16,0.000369231,600519,贵州茅台
347,347,2022/5/31,1030,1788.16,1789.25,1783.02,1783.04,-0.002863278,600519,贵州茅台
348,348,2022/5/31,1035,1783.33,1790.36,1783.33,1786.3,0.001828338,600519,贵州茅台
349,349,2022/5/31,1040,1786.3,1791.18,1785,1790.68,0.002451996,600519,贵州茅台
350,350,2022/5/31,1045,1790.96,1795,1790.96,1794,0.001854044,600519,贵州茅台
351,351,2022/5/31,1050,1795.37,1795.55,1793.2,1794.8,0.000445931,600519,贵州茅台
352,352,2022/5/31,1055,1794,1798.71,1793.52,1798,0.001782928,600519,贵州茅台
353,353,2022/5/31,1100,1798,1800,1794.19,1800,0.001112347,600519,贵州茅台
354,354,2022/5/31,1105,1799.99,1800,1798.18,1799.06,-0.000522222,600519,贵州茅台
355,355,2022/5/31,1110,1798.9,1802.94,1798.77,1802.21,0.001750914,600519,贵州茅台
356,356,2022/5/31,1115,1802.68,1802.8,1798.21,1800,-0.001226272,600519,贵州茅台
